id,transaction_date,product_id,product_name,total_quantity_sold,total_sales
36847,2005-02-25 12:07:21.512830256,36847,Shoes,4,1254.34
32097,2005-02-25 15:27:10.616612332,32097,Jeans,4,214.72
41193,2005-02-25 18:46:59.720394408,41193,Smartwatch,2,2391.17
20794,2005-02-25 22:06:48.824176483,20794,Skincare,4,701.41
5696,2005-02-26 01:26:37.927958559,5696,Science,5,127.86
4438,2005-02-26 04:46:27.031740634,4438,Shoes,5,1574.6
38691,2005-02-26 08:06:16.135522710,38691,Jeans,4,881.64
21410,2005-02-26 11:26:05.239304786,21410,Haircare,3,463.75
31148,2005-02-26 14:45:54.343086861,31148,Smartwatch,1,417.31
46975,2005-02-26 18:05:43.446868937,46975,Blender,2,1057.97
41638,2005-02-26 21:25:32.550651013,41638,Skincare,1,31.09
4946,2005-02-27 00:45:21.654433088,4946,Shoes,3,603.16
26595,2005-02-27 04:05:10.758215164,26595,Cookware Set,2,153.54
36111,2005-02-27 07:24:59.861997240,36111,Makeup,1,29.62
6646,2005-02-27 10:44:48.965779315,6646,Haircare,1,105.3
5078,2005-02-27 14:04:38.069561391,5078,Fragrance,4,576.16
36746,2005-02-27 17:24:27.173343466,36746,Microwave,3,831.47
17827,2005-02-27 20:44:16.277125542,17827,Camera,5,2417.62
34869,2005-02-28 00:04:05.380907618,34869,T-shirt,5,545.63
3035,2005-02-28 03:23:54.484689693,3035,Microwave,3,725.43
15138,2005-02-28 06:43:43.588471769,15138,T-shirt,3,410.47
31988,2005-02-28 10:03:32.692253845,31988,Makeup,1,134.05
26175,2005-02-28 13:23:21.796035920,26175,T-shirt,4,386.2
36768,2005-02-28 16:43:10.899817996,36768,Makeup,4,731.99
1869,2005-02-28 20:03:00.003600072,1869,Biography,3,143.27
21774,2005-02-28 23:22:49.107382147,21774,T-shirt,2,383.14
12727,2005-03-01 02:42:38.211164223,12727,Headphones,2,1763.78
4909,2005-03-01 06:02:27.314946299,4909,Non-Fiction,4,126.59
4072,2005-03-01 09:22:16.418728374,4072,Smartphone,5,6628.21
39814,2005-03-01 12:42:05.522510450,39814,Biography,1,36.39
19225,2005-03-01 16:01:54.626292525,19225,Biography,1,40.22
91,2005-03-01 19:21:43.730074601,91,Fragrance,2,87.55
26985,2005-03-01 22:41:32.833856677,26985,Skincare,5,846.19
27246,2005-03-02 02:01:21.937638752,27246,Vacuum Cleaner,5,1202.65
15011,2005-03-02 05:21:11.041420828,15011,Headphones,4,6468.97
32909,2005-03-02 08:41:00.145202904,32909,Smartphone,5,5365.75
38524,2005-03-02 12:00:49.248984979,38524,Microwave,1,107.79
1202,2005-03-02 15:20:38.352767055,1202,Non-Fiction,3,128.35
2962,2005-03-02 18:40:27.456549131,2962,Vacuum Cleaner,3,297.24
22697,2005-03-02 22:00:16.560331206,22697,Cookware Set,2,424.81
9349,2005-03-03 01:20:05.664113282,9349,Fiction,5,148.21
10961,2005-03-03 04:39:54.767895358,10961,Jeans,4,662.79
6092,2005-03-03 07:59:43.871677433,6092,Microwave,1,54.0
20821,2005-03-03 11:19:32.975459509,20821,Blender,2,606.76
11056,2005-03-03 14:39:22.079241584,11056,Smartphone,4,5206.06
30665,2005-03-03 17:59:11.183023660,30665,Fiction,5,235.02
4356,2005-03-03 21:19:00.286805736,4356,Jacket,5,1504.25
1804,2005-03-04 00:38:49.390587811,1804,Laptop,1,1235.63
12444,2005-03-04 03:58:38.494369887,12444,Science,2,44.2
25280,2005-03-04 07:18:27.598151963,25280,Smartwatch,5,7474.56
28130,2005-03-04 10:38:16.701934038,28130,Fiction,3,76.88
28852,2005-03-04 13:58:05.805716114,28852,Fragrance,1,63.91
4890,2005-03-04 17:17:54.909498190,4890,Non-Fiction,3,102.07
10940,2005-03-04 20:37:44.013280265,10940,Camera,2,2263.35
15525,2005-03-04 23:57:33.117062341,15525,Blender,5,1099.67
1786,2005-03-05 03:17:22.220844416,1786,Camera,3,4171.62
45100,2005-03-05 06:37:11.324626492,45100,Haircare,2,404.21
40886,2005-03-05 09:57:00.428408568,40886,Jacket,2,372.0
43540,2005-03-05 13:16:49.532190643,43540,Fiction,5,103.59
10584,2005-03-05 16:36:38.635972719,10584,Haircare,1,204.45
45754,2005-03-05 19:56:27.739754795,45754,Cookware Set,4,1571.34
40188,2005-03-05 23:16:16.843536870,40188,Biography,1,47.27
25305,2005-03-06 02:36:05.947318946,25305,Cookware Set,4,1063.74
26099,2005-03-06 05:55:55.051101022,26099,Microwave,3,518.62
26235,2005-03-06 09:15:44.154883097,26235,Makeup,2,380.79
43807,2005-03-06 12:35:33.258665173,43807,Camera,5,3822.47
21293,2005-03-06 15:55:22.362447249,21293,Microwave,2,482.06
28744,2005-03-06 19:15:11.466229324,28744,T-shirt,3,754.27
12201,2005-03-06 22:35:00.570011400,12201,Smartphone,5,7755.15
4228,2005-03-07 01:54:49.673793475,4228,Shoes,1,139.99
1407,2005-03-07 05:14:38.777575551,1407,Fragrance,2,417.38
18693,2005-03-07 08:34:27.881357627,18693,Jeans,5,1169.98
25308,2005-03-07 11:54:16.985139702,25308,Vacuum Cleaner,1,316.14
10263,2005-03-07 15:14:06.088921778,10263,Skincare,4,701.42
17483,2005-03-07 18:33:55.192703854,17483,Non-Fiction,3,118.35
42770,2005-03-07 21:53:44.296485929,42770,Makeup,3,168.38
46014,2005-03-08 01:13:33.400268005,46014,Fragrance,5,603.88
14276,2005-03-08 04:33:22.504050081,14276,Fiction,5,265.61
21969,2005-03-08 07:53:11.607832156,21969,Fiction,3,46.05
34319,2005-03-08 11:13:00.711614232,34319,Shoes,4,1206.62
17966,2005-03-08 14:32:49.815396308,17966,Haircare,3,104.88
22075,2005-03-08 17:52:38.919178383,22075,Makeup,4,190.93
31223,2005-03-08 21:12:28.022960459,31223,Jeans,3,640.21
8365,2005-03-09 00:32:17.126742534,8365,Makeup,1,206.14
25991,2005-03-09 03:52:06.230524610,25991,Smartphone,5,5798.98
26929,2005-03-09 07:11:55.334306686,26929,Camera,5,2270.17
44451,2005-03-09 10:31:44.438088761,44451,Laptop,2,1608.4
6343,2005-03-09 13:51:33.541870837,6343,Haircare,3,499.05
38257,2005-03-09 17:11:22.645652913,38257,Smartphone,2,1516.18
14383,2005-03-09 20:31:11.749434988,14383,Blender,3,721.56
37048,2005-03-09 23:51:00.853217064,37048,Camera,2,2733.2
14874,2005-03-10 03:10:49.956999140,14874,Cookware Set,4,651.19
15857,2005-03-10 06:30:39.060781215,15857,Laptop,3,3145.11
38180,2005-03-10 09:50:28.164563291,38180,Jeans,1,173.31
45442,2005-03-10 13:10:17.268345366,45442,Camera,4,5156.47
19055,2005-03-10 16:30:06.372127442,19055,Fiction,2,93.38
4877,2005-03-10 19:49:55.475909518,4877,Vacuum Cleaner,2,172.43
20693,2005-03-10 23:09:44.579691593,20693,Makeup,5,849.84
2240,2005-03-11 02:29:33.683473669,2240,Headphones,2,3001.93
20149,2005-03-11 05:49:22.787255745,20149,Skincare,3,298.16
47496,2005-03-11 09:09:11.891037820,47496,Cookware Set,4,279.94
28463,2005-03-11 12:29:00.994819896,28463,Fragrance,2,351.73
10359,2005-03-11 15:48:50.098601972,10359,Camera,3,2699.7
24026,2005-03-11 19:08:39.202384047,24026,Microwave,4,1331.83
14076,2005-03-11 22:28:28.306166123,14076,Haircare,4,601.51
17917,2005-03-12 01:48:17.409948199,17917,T-shirt,2,400.23
2255,2005-03-12 05:08:06.513730274,2255,Makeup,1,62.15
43007,2005-03-12 08:27:55.617512350,43007,Microwave,2,834.26
49442,2005-03-12 11:47:44.721294425,49442,T-shirt,4,369.03
24540,2005-03-12 15:07:33.825076501,24540,Microwave,3,1011.84
32792,2005-03-12 18:27:22.928858577,32792,Fiction,1,37.06
11720,2005-03-12 21:47:12.032640652,11720,Haircare,5,712.06
47628,2005-03-13 01:07:01.136422728,47628,Fragrance,3,562.99
47500,2005-03-13 04:26:50.240204804,47500,T-shirt,4,869.89
27445,2005-03-13 07:46:39.343986879,27445,Smartphone,2,910.93
32859,2005-03-13 11:06:28.447768955,32859,Blender,2,354.03
11035,2005-03-13 14:26:17.551551031,11035,Skincare,3,554.56
36384,2005-03-13 17:46:06.655333106,36384,Science,2,69.22
8774,2005-03-13 21:05:55.759115182,8774,Jeans,3,807.74
32072,2005-03-14 00:25:44.862897257,32072,Shoes,4,127.54
7084,2005-03-14 03:45:33.966679333,7084,Science,4,137.64
41374,2005-03-14 07:05:23.070461409,41374,Haircare,2,116.3
49947,2005-03-14 10:25:12.174243484,49947,Vacuum Cleaner,5,1936.29
12932,2005-03-14 13:45:01.278025560,12932,Blender,3,263.89
8140,2005-03-14 17:04:50.381807636,8140,Makeup,1,123.04
38375,2005-03-14 20:24:39.485589711,38375,Jacket,1,92.9
22254,2005-03-14 23:44:28.589371787,22254,Science,5,61.8
43902,2005-03-15 03:04:17.693153863,43902,Laptop,4,5223.77
20414,2005-03-15 06:24:06.796935938,20414,T-shirt,4,194.27
18995,2005-03-15 09:43:55.900718014,18995,Cookware Set,3,515.57
25719,2005-03-15 13:03:45.004500090,25719,Haircare,4,141.15
11016,2005-03-15 16:23:34.108282165,11016,T-shirt,5,1460.83
12089,2005-03-15 19:43:23.212064241,12089,Fiction,2,24.8
24080,2005-03-15 23:03:12.315846316,24080,Blender,4,1263.54
37646,2005-03-16 02:23:01.419628392,37646,Camera,2,1440.29
38800,2005-03-16 05:42:50.523410468,38800,Jeans,4,93.13
32089,2005-03-16 09:02:39.627192543,32089,Camera,3,2541.97
12362,2005-03-16 12:22:28.730974619,12362,Fiction,5,67.93
30180,2005-03-16 15:42:17.834756695,30180,Headphones,2,3045.48
13969,2005-03-16 19:02:06.938538770,13969,T-shirt,1,39.62
42444,2005-03-16 22:21:56.042320846,42444,Camera,3,1546.21
14679,2005-03-17 01:41:45.146102922,14679,Makeup,5,438.04
48230,2005-03-17 05:01:34.249884997,48230,Non-Fiction,1,25.32
17070,2005-03-17 08:21:23.353667073,17070,Skincare,5,892.31
25018,2005-03-17 11:41:12.457449148,25018,Laptop,4,2831.01
39725,2005-03-17 15:01:01.561231224,39725,Blender,1,346.64
48490,2005-03-17 18:20:50.665013300,48490,Non-Fiction,2,50.85
17074,2005-03-17 21:40:39.768795375,17074,Microwave,4,830.84
43639,2005-03-18 01:00:28.872577451,43639,Jeans,5,121.41
41897,2005-03-18 04:20:17.976359527,41897,Non-Fiction,5,154.15
4245,2005-03-18 07:40:07.080141602,4245,Makeup,2,249.25
23114,2005-03-18 10:59:56.183923678,23114,Non-Fiction,3,39.85
43816,2005-03-18 14:19:45.287705754,43816,Skincare,4,164.63
23778,2005-03-18 17:39:34.391487829,23778,Biography,2,46.58
49916,2005-03-18 20:59:23.495269905,49916,Vacuum Cleaner,5,1655.53
28919,2005-03-19 00:19:12.599051981,28919,Cookware Set,2,321.51
7681,2005-03-19 03:39:01.702834056,7681,T-shirt,1,266.78
21400,2005-03-19 06:58:50.806616132,21400,Headphones,2,1482.53
49826,2005-03-19 10:18:39.910398207,49826,Fragrance,5,117.27
44894,2005-03-19 13:38:29.014180283,44894,Laptop,4,3054.01
33666,2005-03-19 16:58:18.117962359,33666,Microwave,4,1795.22
22729,2005-03-19 20:18:07.221744434,22729,Biography,2,40.09
27050,2005-03-19 23:37:56.325526510,27050,Jeans,2,278.51
19167,2005-03-20 02:57:45.429308586,19167,Blender,3,983.53
46212,2005-03-20 06:17:34.533090661,46212,Skincare,2,203.96
34572,2005-03-20 09:37:23.636872737,34572,Shoes,2,461.92
23882,2005-03-20 12:57:12.740654813,23882,Camera,3,3796.42
39072,2005-03-20 16:17:01.844436888,39072,Blender,4,2111.06
22071,2005-03-20 19:36:50.948218964,22071,Shoes,5,399.54
19206,2005-03-20 22:56:40.052001040,19206,Fragrance,5,388.82
7151,2005-03-21 02:16:29.155783115,7151,Shoes,4,1086.35
26618,2005-03-21 05:36:18.259565191,26618,Microwave,2,641.0
30391,2005-03-21 08:56:07.363347266,30391,Jacket,5,1223.08
9183,2005-03-21 12:15:56.467129342,9183,Fragrance,4,235.39
24825,2005-03-21 15:35:45.570911418,24825,Jeans,3,957.31
35817,2005-03-21 18:55:34.674693493,35817,Fiction,3,162.66
33301,2005-03-21 22:15:23.778475569,33301,Smartphone,2,1179.38
44893,2005-03-22 01:35:12.882257645,44893,Haircare,4,65.2
23834,2005-03-22 04:55:01.986039720,23834,Haircare,4,670.37
40041,2005-03-22 08:14:51.089821796,40041,Laptop,5,7004.64
33178,2005-03-22 11:34:40.193603872,33178,Laptop,2,1589.03
44024,2005-03-22 14:54:29.297385947,44024,T-shirt,3,918.99
2627,2005-03-22 18:14:18.401168023,2627,Smartwatch,1,968.51
11405,2005-03-22 21:34:07.504950098,11405,Fragrance,4,434.92
5718,2005-03-23 00:53:56.608732174,5718,Smartphone,2,2905.04
41640,2005-03-23 04:13:45.712514250,41640,Laptop,5,5493.38
1093,2005-03-23 07:33:34.816296325,1093,Fragrance,1,69.24
4192,2005-03-23 10:53:23.920078401,4192,Jacket,4,1276.35
35875,2005-03-23 14:13:13.023860477,35875,Biography,1,42.28
5427,2005-03-23 17:33:02.127642552,5427,Cookware Set,3,445.69
48676,2005-03-23 20:52:51.231424628,48676,Science,3,118.84
25626,2005-03-24 00:12:40.335206704,25626,Jacket,3,599.68
47110,2005-03-24 03:32:29.438988779,47110,Skincare,5,356.0
10550,2005-03-24 06:52:18.542770855,10550,Vacuum Cleaner,1,187.11
21406,2005-03-24 10:12:07.646552931,21406,Smartphone,4,2182.35
8252,2005-03-24 13:31:56.750335006,8252,Science,1,18.84
9466,2005-03-24 16:51:45.854117082,9466,Fiction,1,31.66
25149,2005-03-24 20:11:34.957899157,25149,Fiction,1,27.87
48445,2005-03-24 23:31:24.061681233,48445,Jacket,3,677.31
35289,2005-03-25 02:51:13.165463309,35289,Fragrance,3,571.2
2914,2005-03-25 06:11:02.269245384,2914,Fragrance,2,44.12
30294,2005-03-25 09:30:51.373027460,30294,T-shirt,3,949.7
17118,2005-03-25 12:50:40.476809536,17118,Microwave,5,505.76
35884,2005-03-25 16:10:29.580591611,35884,Microwave,3,604.88
17200,2005-03-25 19:30:18.684373687,17200,Shoes,1,168.67
22845,2005-03-25 22:50:07.788155763,22845,Haircare,2,339.06
24829,2005-03-26 02:09:56.891937838,24829,Skincare,3,504.73
49742,2005-03-26 05:29:45.995719914,49742,Smartphone,5,8106.83
42459,2005-03-26 08:49:35.099501990,42459,Biography,2,29.94
27093,2005-03-26 12:09:24.203284065,27093,Camera,1,1561.47
42759,2005-03-26 15:29:13.307066141,42759,Headphones,5,4540.72
19643,2005-03-26 18:49:02.410848216,19643,Cookware Set,5,2621.66
20846,2005-03-26 22:08:51.514630292,20846,Cookware Set,3,1386.18
26483,2005-03-27 01:28:40.618412368,26483,Non-Fiction,3,108.19
17715,2005-03-27 04:48:29.722194443,17715,Fiction,2,85.26
5840,2005-03-27 08:08:18.825976519,5840,Smartwatch,2,1880.58
27235,2005-03-27 11:28:07.929758595,27235,Fragrance,1,123.03
28139,2005-03-27 14:47:57.033540670,28139,Jeans,2,479.81
5643,2005-03-27 18:07:46.137322746,5643,Shoes,2,542.02
13530,2005-03-27 21:27:35.241104822,13530,Jeans,1,285.7
10593,2005-03-28 00:47:24.344886897,10593,Biography,1,33.41
38076,2005-03-28 04:07:13.448668973,38076,Cookware Set,4,383.8
3289,2005-03-28 07:27:02.552451048,3289,Jacket,3,432.81
45760,2005-03-28 10:46:51.656233124,45760,Laptop,5,2413.52
44048,2005-03-28 14:06:40.760015200,44048,Biography,4,81.75
26389,2005-03-28 17:26:29.863797275,26389,Shoes,1,101.96
18080,2005-03-28 20:46:18.967579351,18080,Science,4,145.09
34127,2005-03-29 00:06:08.071361427,34127,Shoes,4,1172.23
48099,2005-03-29 03:25:57.175143502,48099,Jacket,1,250.27
48802,2005-03-29 06:45:46.278925578,48802,Makeup,1,104.28
14739,2005-03-29 10:05:35.382707654,14739,Non-Fiction,3,86.74
3121,2005-03-29 13:25:24.486489729,3121,Fiction,4,42.57
22046,2005-03-29 16:45:13.590271805,22046,Jacket,4,460.58
40085,2005-03-29 20:05:02.694053881,40085,Jacket,5,1595.09
15926,2005-03-29 23:24:51.797835956,15926,Biography,3,157.42
49293,2005-03-30 02:44:40.901618032,49293,Jeans,5,1597.35
411,2005-03-30 06:04:30.005400107,411,Non-Fiction,2,61.81
35295,2005-03-30 09:24:19.109182183,35295,Skincare,5,329.49
32018,2005-03-30 12:44:08.212964259,32018,Jeans,3,649.61
49521,2005-03-30 16:03:57.316746334,49521,Blender,4,2087.15
25752,2005-03-30 19:23:46.420528410,25752,Shoes,3,560.86
11129,2005-03-30 22:43:35.524310486,11129,Laptop,4,1177.91
36345,2005-03-31 02:03:24.628092561,36345,Microwave,3,795.68
4233,2005-03-31 05:23:13.731874637,4233,Cookware Set,1,82.25
1069,2005-03-31 08:43:02.835656713,1069,Jeans,3,556.25
43259,2005-03-31 12:02:51.939438788,43259,Non-Fiction,5,90.21
5955,2005-03-31 15:22:41.043220864,5955,Fiction,4,170.4
32231,2005-03-31 18:42:30.147002939,32231,Haircare,5,154.8
37267,2005-03-31 22:02:19.250785015,37267,Skincare,1,206.3
41301,2005-04-01 01:22:08.354567091,41301,Science,5,229.12
32328,2005-04-01 04:41:57.458349166,32328,Haircare,2,205.23
5305,2005-04-01 08:01:46.562131242,5305,Vacuum Cleaner,3,1317.6
6113,2005-04-01 11:21:35.665913318,6113,Haircare,2,48.63
7666,2005-04-01 14:41:24.769695393,7666,Shoes,5,547.75
47639,2005-04-01 18:01:13.873477469,47639,Makeup,5,886.32
27029,2005-04-01 21:21:02.977259545,27029,Haircare,2,198.65
3177,2005-04-02 00:40:52.081041620,3177,Jacket,3,82.53
8839,2005-04-02 04:00:41.184823696,8839,Science,3,133.82
44747,2005-04-02 07:20:30.288605772,44747,Jacket,3,670.44
40569,2005-04-02 10:40:19.392387847,40569,Cookware Set,4,460.9
11916,2005-04-02 14:00:08.496169923,11916,Vacuum Cleaner,1,197.57
20278,2005-04-02 17:19:57.599951998,20278,Microwave,1,168.64
9744,2005-04-02 20:39:46.703734074,9744,Makeup,1,142.36
25089,2005-04-02 23:59:35.807516150,25089,Science,5,130.0
48711,2005-04-03 03:19:24.911298225,48711,Skincare,4,489.89
19330,2005-04-03 06:39:14.015080301,19330,Smartphone,3,3920.65
21372,2005-04-03 09:59:03.118862377,21372,Skincare,4,449.81
21468,2005-04-03 13:18:52.222644452,21468,Skincare,5,448.18
22535,2005-04-03 16:38:41.326426528,22535,Blender,4,789.67
14309,2005-04-03 19:58:30.430208604,14309,Smartphone,5,6426.98
13773,2005-04-03 23:18:19.533990679,13773,Shoes,5,168.92
36240,2005-04-04 02:38:08.637772755,36240,Smartwatch,2,2680.44
38234,2005-04-04 05:57:57.741554830,38234,Biography,3,27.01
12600,2005-04-04 09:17:46.845336906,12600,Camera,2,1766.03
9245,2005-04-04 12:37:35.949118982,9245,Shoes,5,604.39
6250,2005-04-04 15:57:25.052901057,6250,Smartwatch,3,1485.2
4416,2005-04-04 19:17:14.156683133,4416,Makeup,5,915.27
9769,2005-04-04 22:37:03.260465209,9769,Blender,5,1253.96
9911,2005-04-05 01:56:52.364247284,9911,T-shirt,3,128.66
25686,2005-04-05 05:16:41.468029360,25686,Non-Fiction,2,51.32
46889,2005-04-05 08:36:30.571811436,46889,Cookware Set,2,490.89
17986,2005-04-05 11:56:19.675593511,17986,Microwave,4,2122.0
24681,2005-04-05 15:16:08.779375587,24681,Makeup,2,191.67
378,2005-04-05 18:35:57.883157663,378,Biography,5,218.04
11677,2005-04-05 21:55:46.986939738,11677,Haircare,4,438.4
38030,2005-04-06 01:15:36.090721814,38030,Haircare,1,203.28
46883,2005-04-06 04:35:25.194503889,46883,Fiction,5,219.61
8856,2005-04-06 07:55:14.298285965,8856,Shoes,2,566.5
44491,2005-04-06 11:15:03.402068041,44491,Jacket,4,430.19
4565,2005-04-06 14:34:52.505850116,4565,Makeup,2,340.93
22403,2005-04-06 17:54:41.609632192,22403,Haircare,5,176.36
3541,2005-04-06 21:14:30.713414268,3541,Smartphone,1,266.57
8490,2005-04-07 00:34:19.817196343,8490,Jeans,2,72.54
22734,2005-04-07 03:54:08.920978419,22734,Smartwatch,1,727.48
46843,2005-04-07 07:13:58.024760495,46843,Blender,3,412.45
14595,2005-04-07 10:33:47.128542570,14595,Smartphone,2,1439.11
18028,2005-04-07 13:53:36.232324646,18028,Fiction,1,39.46
17063,2005-04-07 17:13:25.336106722,17063,Haircare,2,37.43
13762,2005-04-07 20:33:14.439888797,13762,Smartwatch,2,608.59
27481,2005-04-07 23:53:03.543670873,27481,Cookware Set,2,578.45
14701,2005-04-08 03:12:52.647452948,14701,Skincare,4,241.65
339,2005-04-08 06:32:41.751235024,339,Skincare,4,495.55
25276,2005-04-08 09:52:30.855017100,25276,Jeans,1,168.93
46275,2005-04-08 13:12:19.958799175,46275,Headphones,4,5198.22
47157,2005-04-08 16:32:09.062581251,47157,Haircare,3,620.33
35197,2005-04-08 19:51:58.166363327,35197,Shoes,1,22.87
21784,2005-04-08 23:11:47.270145402,21784,Fiction,4,64.1
49235,2005-04-09 02:31:36.373927478,49235,Jacket,4,790.63
44803,2005-04-09 05:51:25.477709554,44803,Haircare,4,655.94
16588,2005-04-09 09:11:14.581491629,16588,Fiction,1,18.61
36446,2005-04-09 12:31:03.685273705,36446,Smartwatch,1,696.71
4751,2005-04-09 15:50:52.789055780,4751,Shoes,2,629.87
48248,2005-04-09 19:10:41.892837856,48248,Haircare,3,450.96
26013,2005-04-09 22:30:30.996619932,26013,Haircare,1,63.41
24862,2005-04-10 01:50:20.100402007,24862,Fiction,5,196.9
19535,2005-04-10 05:10:09.204184083,19535,Non-Fiction,4,188.99
38705,2005-04-10 08:29:58.307966159,38705,Science,3,77.32
14547,2005-04-10 11:49:47.411748234,14547,Haircare,2,306.71
21731,2005-04-10 15:09:36.515530310,21731,Jacket,5,1384.82
26469,2005-04-10 18:29:25.619312386,26469,Laptop,5,5875.61
25330,2005-04-10 21:49:14.723094461,25330,Non-Fiction,1,9.72
5254,2005-04-11 01:09:03.826876537,5254,Shoes,1,78.72
44056,2005-04-11 04:28:52.930658613,44056,Smartwatch,2,1645.28
14238,2005-04-11 07:48:42.034440688,14238,Camera,4,4000.26
577,2005-04-11 11:08:31.138222764,577,Microwave,1,97.34
2433,2005-04-11 14:28:20.242004839,2433,Shoes,3,452.55
31118,2005-04-11 17:48:09.345786915,31118,Microwave,5,1408.09
31727,2005-04-11 21:07:58.449568991,31727,Science,2,104.34
41945,2005-04-12 00:27:47.553351066,41945,Jacket,2,322.91
8031,2005-04-12 03:47:36.657133142,8031,Makeup,5,721.99
37212,2005-04-12 07:07:25.760915218,37212,Jeans,2,400.96
23776,2005-04-12 10:27:14.864697293,23776,Biography,4,118.03
44898,2005-04-12 13:47:03.968479369,44898,Fragrance,3,140.2
35768,2005-04-12 17:06:53.072261445,35768,Biography,3,48.49
5620,2005-04-12 20:26:42.176043520,5620,Jacket,5,591.88
16408,2005-04-12 23:46:31.279825596,16408,T-shirt,4,477.62
26771,2005-04-13 03:06:20.383607672,26771,Fragrance,4,242.86
9281,2005-04-13 06:26:09.487389747,9281,Microwave,1,347.34
37722,2005-04-13 09:45:58.591171823,37722,Jacket,2,574.99
16318,2005-04-13 13:05:47.694953898,16318,Jacket,2,73.74
8142,2005-04-13 16:25:36.798735974,8142,Skincare,2,384.47
48066,2005-04-13 19:45:25.902518050,48066,Science,2,23.73
30561,2005-04-13 23:05:15.006300125,30561,Skincare,5,584.83
2487,2005-04-14 02:25:04.110082201,2487,Vacuum Cleaner,2,145.77
35361,2005-04-14 05:44:53.213864277,35361,Skincare,3,509.55
22726,2005-04-14 09:04:42.317646352,22726,Biography,4,95.79
1998,2005-04-14 12:24:31.421428428,1998,Shoes,1,15.78
38282,2005-04-14 15:44:20.525210504,38282,Shoes,3,839.17
3318,2005-04-14 19:04:09.628992579,3318,T-shirt,5,216.81
49892,2005-04-14 22:23:58.732774655,49892,Cookware Set,5,1429.1
35312,2005-04-15 01:43:47.836556730,35312,Blender,1,151.66
18527,2005-04-15 05:03:36.940338806,18527,Smartwatch,4,4819.78
42713,2005-04-15 08:23:26.044120882,42713,Vacuum Cleaner,5,2105.99
7929,2005-04-15 11:43:15.147902958,7929,Blender,1,478.57
